SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(4,69)",9.655973315238953,8,2,9,3,33,14,0
"(3,13)-(3,14)",0.0011124387128802482,2,10,1,33,14,8,0
"(3,13)-(3,16)",0.019013756536878645,6,1,4,2,21,12,0
"(4,3)-(4,69)",7.160735130310059,3,8,2,1,14,24,0
"(4,9)-(4,12)",0.12013934319838881,12,2,16,15,5,10,0
"(4,43)-(4,49)",5.822953674794462e-07,1,9,2,10,12,33,0
"(4,43)-(4,56)",2.604294940829277,9,14,2,1,33,3,0
"(4,50)-(4,56)",7.420258043566719e-05,2,12,1,9,30,8,0
"(4,51)-(4,52)",5.39227906770634e-07,2,14,1,33,29,24,0
"(7,3)-(9,23)",18.509702384471893,9,8,37,3,12,21,8
"(7,16)-(7,35)",1.1031917779291689e-05,33,1,2,26,19,8,0
"(7,20)-(7,35)",8.890335578826125e-06,15,33,14,1,37,3,0
"(8,3)-(9,23)",0.010751736408565193,2,3,8,12,9,47,0
"(8,16)-(8,75)",8.527635486643703e-06,14,3,37,2,9,8,0
"(8,20)-(8,75)",6.494651216826242e-06,37,2,15,8,33,1,0
"(8,54)-(8,75)",3.2322095222525604e-06,18,11,8,1,44,2,0
"(8,55)-(8,67)",0.00776645028963685,24,3,14,1,27,40,0
"(8,56)-(8,60)",8.396778226836013e-16,1,29,4,2,21,9,0
"(9,3)-(9,9)",5.822953674794462e-07,1,9,2,10,12,33,0
"(9,3)-(9,23)",2.604294940829277,9,14,2,1,33,3,0
"(9,10)-(9,23)",7.420258043566719e-05,2,12,1,9,30,8,0
"(9,11)-(9,19)",5.39227906770634e-07,2,14,1,33,29,24,0
