SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(19,19)-(19,43)",1.3459925396475114e-07,25,9,14,1,2,19,0
"(19,26)-(19,42)",4.959604889154434,3,9,2,14,4,35,0
"(19,27)-(19,31)",2.3599846521449308e-07,1,9,12,2,34,10,0
"(32,7)-(34,68)",3.4952010959386826,38,40,41,37,9,12,0
"(33,12)-(33,15)",8.8452134505701e-09,4,1,12,9,7,2,0
"(34,12)-(34,49)",2.0930754881276423e-16,37,15,3,40,12,38,0
"(34,12)-(34,68)",99.99997615814209,38,40,28,3,23,9,38
"(34,13)-(34,29)",80.23664355278015,3,14,24,27,28,50,0
"(34,14)-(34,18)",5.890862464497104e-07,2,1,14,33,29,10,0
"(34,32)-(34,48)",80.23664355278015,3,14,24,27,28,50,0
"(34,33)-(34,37)",5.890862464497104e-07,2,1,14,33,29,10,0
"(34,52)-(34,68)",0.0011414842447265983,3,35,9,14,4,15,0
"(34,53)-(34,57)",5.890862464497104e-07,2,1,14,33,29,10,0
