SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(16,5)-(22,52)",29.796957969665527,21,13,3,9,41,37,0
"(16,11)-(19,64)",0.4648716188967228,26,2,9,13,1,3,0
"(16,13)-(19,64)",2.730221214039541e-10,26,42,9,21,8,1,0
"(17,7)-(19,64)",56.96786642074585,11,20,16,18,1,30,0
"(18,7)-(19,64)",47.503462433815,11,16,18,12,49,15,0
"(18,25)-(18,26)",20.062626898288727,36,15,16,12,5,32,0
"(19,7)-(19,64)",0.00029229083793325117,41,15,37,38,1,40,0
"(19,26)-(19,63)",0.015202461509034038,14,1,27,2,33,32,0
"(19,27)-(19,30)",71.10391855239868,22,4,1,2,23,27,22
"(19,34)-(19,62)",84.24824476242065,1,27,33,2,42,19,1
"(22,19)-(22,33)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(22,19)-(22,45)",2.2933926433324814,2,3,36,5,6,30,0
"(22,34)-(22,35)",3.3328969806234454e-06,1,43,2,29,27,33,0
