SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(4,51)",13.372726738452911,8,9,2,3,4,30,0
"(3,9)-(3,30)",0.024009925255086273,33,26,17,1,2,8,0
"(3,11)-(3,30)",34.53749120235443,17,1,26,33,2,8,0
"(3,13)-(3,30)",40.18733501434326,17,1,26,33,2,8,0
"(3,15)-(3,30)",81.60088658332825,3,2,1,14,8,24,0
"(3,19)-(3,20)",44.23443675041199,29,7,1,21,2,3,0
"(3,19)-(3,30)",96.51363492012024,1,2,16,3,10,7,0
"(4,3)-(4,51)",0.05336978938430548,2,3,8,1,14,19,0
"(4,12)-(4,23)",65.8373475074768,10,2,1,17,26,4,4
"(4,19)-(4,23)",11.263401061296463,1,10,2,29,17,26,0
"(4,27)-(4,41)",5.822953674794462e-07,1,9,2,10,12,33,0
"(4,27)-(4,51)",2.604294940829277,9,14,2,1,33,3,0
"(4,42)-(4,43)",11.263401061296463,1,10,2,29,17,26,26
"(4,44)-(4,48)",11.263401061296463,1,10,2,29,17,26,4
