SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(4,13)-(8,58)",2.897549529293556e-21,22,26,8,40,9,13,0
"(4,16)-(8,58)",4.182997815459021e-17,11,8,13,9,22,21,0
"(15,5)-(18,52)",46.77099585533142,21,3,9,14,13,8,0
"(15,11)-(15,22)",4.021908606394002e-12,1,33,2,3,26,17,0
"(15,17)-(15,18)",44.23443675041199,29,7,1,21,2,3,0
"(15,17)-(15,22)",99.72373247146606,20,31,11,44,41,1,11
"(17,16)-(17,28)",2.589440271094645e-05,1,2,9,29,12,4,0
"(17,16)-(17,46)",78.8520336151123,27,3,2,14,13,30,3
"(17,29)-(17,46)",0.5230890586972237,2,3,19,1,27,14,0
"(17,30)-(17,37)",8.47690984073779e-06,29,1,9,2,7,4,0
"(18,5)-(18,52)",67.9443359375,30,2,3,8,12,9,0
"(18,19)-(18,33)",8.984588086605072,1,2,9,4,12,8,0
"(18,19)-(18,45)",2.0482435822486877,14,12,3,2,6,15,0
"(18,34)-(18,35)",0.08853614563122392,1,4,2,9,29,12,0
"(19,19)-(19,34)",0.27820479590445757,2,5,3,12,1,36,0
"(19,20)-(19,27)",3.3328969806234454e-06,1,43,2,29,27,33,0
