SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(6,3)-(9,54)",8.853863924741745,30,9,8,1,12,2,0
"(6,9)-(6,66)",0.022023309429641813,33,26,1,42,19,17,0
"(6,34)-(6,66)",50.8273184299469,27,14,13,2,21,3,0
"(6,52)-(6,53)",53.570592403411865,16,5,2,12,15,1,0
"(6,57)-(6,66)",1.2967524118721485,36,15,12,16,14,1,37
"(6,63)-(6,64)",7.149225211833254e-07,1,2,29,21,33,4,0
"(6,65)-(6,66)",12.445085495710373,29,3,1,43,21,14,0
"(7,3)-(9,54)",0.0022441470719059,14,2,3,8,12,28,0
"(7,14)-(7,16)",99.36791062355042,5,16,1,2,12,32,16
"(9,21)-(9,35)",8.984588086605072,1,2,9,4,12,8,0
"(9,21)-(9,47)",2.048243209719658,14,12,3,2,6,15,0
"(9,36)-(9,37)",2.589440271094645e-05,1,2,9,29,12,4,0
"(9,38)-(9,42)",2.9429546799519812e-06,15,12,49,1,20,2,0
