SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(16,3)-(31,75)",0.3884515259414911,37,13,40,41,22,8,0
"(19,29)-(19,48)",4.959604889154434,3,9,2,14,4,35,0
"(19,30)-(19,34)",2.3599846521449308e-07,1,9,12,2,34,10,0
"(19,35)-(19,47)",6.432780423892837e-05,12,9,2,1,4,15,0
"(29,7)-(29,65)",32.30677545070648,23,38,19,1,9,6,0
"(29,64)-(29,65)",94.42784190177917,4,35,7,31,9,2,4
"(31,7)-(31,19)",0.23455636110156775,4,2,9,1,31,10,0
"(31,8)-(31,12)",2.3599846521449308e-07,1,9,12,2,34,10,0
"(31,13)-(31,18)",96.2955117225647,12,49,1,15,9,2,12
"(31,23)-(31,75)",87.62115240097046,28,3,23,38,14,9,19
"(31,24)-(31,27)",2.3599846521449308e-07,1,9,12,2,34,10,0
"(31,28)-(31,74)",1.8138600809233426e-24,15,37,3,9,40,38,0
