SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(19,5)-(22,52)",45.08523643016815,21,3,9,13,14,41,0
"(19,11)-(19,41)",7.552685588052555e-07,26,2,33,17,1,30,0
"(19,13)-(19,41)",1.2141587291125688e-06,26,42,9,33,8,1,0
"(19,28)-(19,35)",15.838716924190521,35,1,3,4,10,2,0
"(19,29)-(19,30)",3.50144997428325e-14,1,2,4,10,9,29,0
"(21,5)-(22,52)",0.000152272275499854,14,3,2,13,28,21,0
"(21,16)-(21,28)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(21,16)-(21,34)",57.349127531051636,43,3,1,2,30,45,3
"(22,19)-(22,33)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(22,19)-(22,45)",2.2933926433324814,2,3,36,5,6,30,0
"(22,34)-(22,35)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(22,41)-(22,45)",12.445085495710373,29,3,1,43,21,14,0
