SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(17,5)-(24,52)",0.030730184516869485,21,13,3,41,9,37,0
"(17,11)-(21,36)",2.9673438817212627e-06,26,13,40,9,8,3,0
"(19,7)-(21,36)",89.91068005561829,49,18,15,1,41,11,0
"(19,13)-(19,14)",45.72531878948212,29,21,2,10,43,7,0
"(22,5)-(24,52)",0.00014868802509226953,30,36,13,14,18,2,0
"(22,16)-(22,23)",58.582329750061035,45,7,2,21,27,1,7
"(24,19)-(24,33)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(24,19)-(24,45)",2.2933926433324814,2,3,36,5,6,30,0
"(24,34)-(24,35)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(24,36)-(24,40)",12.445085495710373,29,3,1,43,21,14,0
