SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(3,66)",1.147578421178963e-08,18,12,20,39,47,15,0
"(3,9)-(3,10)",0.004404850187711418,29,1,33,2,32,3,0
"(3,9)-(3,12)",0.051142729353159666,49,2,12,6,1,15,0
"(3,29)-(3,66)",2.746441029012203,47,8,1,2,11,16,0
"(3,46)-(3,52)",5.822953674794462e-07,1,9,2,10,12,33,0
"(3,46)-(3,59)",2.604294940829277,9,14,2,1,33,3,0
"(3,53)-(3,59)",7.420258043566719e-05,2,12,1,9,30,8,0
"(3,54)-(3,55)",8.984588086605072,1,2,9,4,12,8,0
"(3,57)-(3,58)",5.136514324988184e-07,1,2,4,9,8,7,0
"(3,65)-(3,66)",20.062626898288727,36,15,16,12,5,32,0
"(6,3)-(6,9)",1.1274311342233381e-13,1,29,2,9,33,10,0
"(6,3)-(6,66)",49.76755380630493,8,4,23,2,9,37,0
"(6,10)-(6,66)",95.81519365310669,47,12,8,16,1,15,0
"(6,17)-(6,18)",0.023189726925920695,1,2,4,29,9,33,0
"(6,17)-(6,20)",94.22202706336975,1,31,2,10,40,9,0
"(6,38)-(6,44)",46.77867293357849,1,2,29,9,33,12,0
"(6,38)-(6,51)",98.34882616996765,15,16,12,1,11,14,0
"(6,45)-(6,51)",1.1378520738472564e-10,2,1,12,4,20,9,0
"(6,46)-(6,47)",7.149225211833254e-07,1,2,29,21,33,4,0
"(6,59)-(6,65)",13.646115362644196,2,1,7,33,9,8,0
"(6,63)-(6,64)",5.136524094950801e-07,1,2,4,9,8,7,0
