SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,13)-(2,52)",0.014505880244541913,33,2,1,26,8,3,0
"(2,17)-(2,52)",6.476522651510663e-08,3,1,8,2,24,35,0
"(2,23)-(2,24)",35.85655391216278,29,7,2,1,14,24,0
"(2,38)-(2,40)",0.2816674765199423,7,4,21,8,1,2,0
"(2,51)-(2,52)",35.85655391216278,29,7,2,1,14,24,0
"(5,3)-(5,58)",9.534232390251418e-05,8,20,3,1,14,33,0
"(5,37)-(5,52)",32.218581438064575,43,5,27,13,21,1,0
"(5,37)-(5,58)",83.95377397537231,48,43,3,13,8,28,0
"(5,38)-(5,49)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(5,50)-(5,51)",12.445085495710373,29,3,1,43,21,14,0
"(5,53)-(5,54)",3.068330300948219e-06,29,2,10,1,32,33,0
"(5,55)-(5,58)",76.99090242385864,5,16,7,35,43,1,0
"(5,56)-(5,57)",12.445085495710373,29,3,1,43,21,14,0
"(7,13)-(10,7)",9.115212051234655e-15,26,8,22,9,40,3,0
"(8,3)-(10,7)",0.3883321536704898,21,11,9,13,8,12,0
"(9,44)-(9,51)",17.69142895936966,2,1,3,19,43,7,0
"(9,44)-(9,67)",0.06633077864535153,32,13,30,2,44,14,0
"(9,45)-(9,50)",1.787526715815252e-14,29,1,3,2,14,24,0
"(9,55)-(9,67)",10.268577188253403,2,3,19,1,24,27,0
"(9,56)-(9,58)",1.787526715815252e-14,29,1,3,2,14,24,0
"(10,3)-(10,5)",3.068330300948219e-06,29,2,10,1,32,33,0
"(10,3)-(10,7)",15.247616171836853,43,21,8,2,1,29,0
"(18,10)-(18,21)",0.008205802441807464,2,1,4,9,3,12,0
"(18,11)-(18,18)",8.330450773641473e-08,2,1,33,3,9,30,0
"(18,19)-(18,20)",56.49339556694031,2,1,4,3,12,14,0
"(18,33)-(18,48)",9.754536300897598,2,43,6,3,1,9,0
"(18,34)-(18,45)",1.8470923575375497e-10,1,2,29,9,33,3,0
"(18,46)-(18,47)",44.608694314956665,29,1,2,43,3,24,0
"(19,23)-(19,48)",0.08113411604426801,3,2,14,1,4,9,0
"(19,24)-(19,31)",8.330450773641473e-08,2,1,33,3,9,30,0
"(19,32)-(19,47)",9.754536300897598,2,43,6,3,1,9,0
"(19,33)-(19,44)",1.8470923575375497e-10,1,2,29,9,33,3,0
"(25,24)-(25,45)",23.41771572828293,3,14,2,1,24,9,2
"(25,25)-(25,32)",8.330450773641473e-08,2,1,33,3,9,30,0
"(25,33)-(25,44)",9.754536300897598,2,43,6,3,1,9,0
"(25,34)-(25,41)",1.8470923575375497e-10,1,2,29,9,33,3,0
