SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(3,72)",13.372726738452911,8,9,2,3,4,30,0
"(3,9)-(3,26)",0.024009925255086273,33,26,17,1,2,8,0
"(3,11)-(3,26)",34.53749120235443,17,1,26,33,2,8,0
"(3,13)-(3,26)",40.18733501434326,17,1,26,33,2,8,0
"(3,15)-(3,26)",81.60088658332825,3,2,1,14,8,24,3
"(3,21)-(3,26)",71.38320207595825,19,2,1,9,7,10,0
"(3,22)-(3,23)",5.381870948895084e-07,10,2,33,1,9,34,0
"(3,24)-(3,25)",0.004748724677483551,33,10,1,2,34,17,0
"(3,30)-(3,72)",0.05336978938430548,2,3,8,1,14,19,0
"(3,39)-(3,44)",65.8373475074768,10,2,1,17,26,4,0
"(3,43)-(3,44)",11.263401061296463,1,10,2,29,17,26,0
"(3,48)-(3,62)",5.822953674794462e-07,1,9,2,10,12,33,0
"(3,48)-(3,72)",2.604294940829277,9,14,2,1,33,3,0
"(3,63)-(3,64)",11.263401061296463,1,10,2,29,17,26,0
"(3,65)-(3,69)",11.263401061296463,1,10,2,29,17,26,0
