SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,16)-(3,17)",34.262314438819885,33,2,8,1,10,9,0
"(3,16)-(3,19)",6.417530030012131,6,2,43,9,8,1,0
"(3,45)-(3,51)",5.822953674794462e-07,1,9,2,10,12,33,0
"(3,45)-(3,59)",2.604294940829277,9,14,2,1,33,3,0
"(3,52)-(3,59)",7.420258043566719e-05,2,12,1,9,30,8,0
"(3,53)-(3,54)",8.984588086605072,1,2,9,4,12,8,0
"(6,3)-(6,9)",1.1274311342233381e-13,1,29,2,9,33,10,0
"(6,3)-(6,68)",34.69130098819733,8,37,22,9,4,3,0
"(6,10)-(6,68)",75.15294551849365,12,47,8,2,15,18,0
"(6,19)-(6,47)",40.91510474681854,42,33,8,1,2,9,0
"(6,26)-(6,47)",58.81645679473877,33,1,2,8,37,9,0
"(6,51)-(6,67)",0.0031395953556057066,8,1,33,15,14,18,0
"(6,52)-(6,63)",0.6429796107113361,2,14,33,1,3,27,0
"(6,53)-(6,55)",6.634299776209218e-07,1,29,2,10,4,33,0
