SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(15,5)-(24,52)",34.48343276977539,21,13,3,9,41,37,0
"(15,11)-(21,50)",0.032223519519902766,26,2,9,1,13,3,0
"(15,13)-(21,50)",9.112992478688131e-10,26,42,9,21,8,1,0
"(16,7)-(21,50)",99.45641756057739,11,30,34,20,36,1,11
"(16,25)-(16,26)",0.028407017816789448,2,29,1,7,21,10,0
"(17,7)-(21,50)",88.92672061920166,18,14,49,36,15,3,0
"(18,15)-(18,16)",92.8163468837738,35,4,10,7,21,12,0
"(24,19)-(24,33)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(24,19)-(24,45)",2.2933926433324814,2,3,36,5,6,30,0
"(24,34)-(24,35)",2.7594459361149305e-13,29,1,3,2,32,33,0
