SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(5,21)",9.727045893669128,30,9,8,1,2,12,0
"(3,18)-(4,57)",61.24498248100281,26,42,9,33,1,8,0
"(4,28)-(4,34)",3.068330300948219e-06,29,2,10,1,32,33,0
"(4,28)-(4,57)",36.77825629711151,14,28,13,3,21,27,28
"(4,35)-(4,57)",0.3634984837844968,7,14,3,2,1,13,0
"(4,36)-(4,46)",8.718941360712051,1,7,24,19,2,9,0
"(4,42)-(4,45)",29.31765615940094,2,1,4,27,22,43,0
"(5,3)-(5,9)",5.381870948895084e-07,10,2,33,1,9,34,0
"(5,3)-(5,21)",19.407978653907776,19,43,28,14,3,1,0
"(5,10)-(5,13)",99.9717652797699,5,16,1,2,12,32,0
