SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(15,5)-(23,52)",0.030730184516869485,21,13,3,41,9,37,0
"(15,11)-(20,70)",2.9673438817212627e-06,26,13,40,9,8,3,0
"(15,13)-(20,70)",5.926280568673614e-19,26,9,21,8,42,3,0
"(17,17)-(17,25)",1.0813002715437392e-07,1,2,29,33,4,32,0
"(17,17)-(17,27)",94.58950757980347,24,1,2,14,3,7,0
"(17,26)-(17,27)",51.79629325866699,29,1,2,4,3,21,1
"(22,5)-(23,52)",7.896171609900193e-05,14,3,13,2,28,21,0
"(22,16)-(22,24)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(22,16)-(22,45)",67.20231175422668,3,27,2,14,30,13,0
"(22,25)-(22,45)",57.349127531051636,43,3,1,2,30,45,0
"(22,26)-(22,38)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(23,19)-(23,33)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(23,19)-(23,45)",2.2933926433324814,2,3,36,5,6,30,0
"(23,34)-(23,35)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(23,41)-(23,45)",18.648625910282135,27,43,28,1,2,3,0
