SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(12,28)",8.064041286706924,9,8,37,3,12,41,0
"(3,19)-(11,58)",2.1205748268471325e-07,26,8,13,40,22,9,0
"(4,5)-(11,58)",0.00034183424304501386,9,41,21,1,11,8,0
"(5,13)-(5,17)",6.2712661921978,2,4,1,7,29,9,0
"(7,9)-(11,58)",0.0014724946595379151,36,30,13,14,12,3,0
"(7,21)-(7,23)",7.359850062726991e-07,1,5,4,10,35,2,2
"(8,9)-(11,58)",0.3495526732876897,3,13,14,21,12,2,0
"(9,9)-(11,58)",13.971097767353058,3,13,2,14,37,41,9
"(11,14)-(11,58)",8.338051381194954e-15,3,37,15,12,40,9,0
"(11,28)-(11,57)",2.4724405989218212e-05,27,3,19,24,2,1,0
"(11,29)-(11,34)",1.787526715815252e-14,29,1,3,2,14,24,0
"(12,12)-(12,28)",8.785119652748108,43,27,13,19,14,3,0
"(12,13)-(12,19)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(12,20)-(12,27)",3.0359988828498885e-09,2,1,4,8,30,12,0
"(12,21)-(12,23)",0.0052514576964313164,4,1,2,20,12,8,0
