SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,24)-(2,73)",9.655973315238953,8,2,9,3,33,14,0
"(2,36)-(2,37)",34.262314438819885,33,2,8,1,10,9,0
"(2,36)-(2,39)",6.417530030012131,6,2,43,9,8,1,0
"(2,53)-(2,59)",11.263401061296463,1,10,2,29,17,26,0
"(2,53)-(2,66)",78.82158756256104,17,26,35,1,3,10,0
"(2,60)-(2,66)",0.007176699000410736,39,1,12,17,49,18,0
"(2,61)-(2,62)",27.44179666042328,2,1,29,27,7,10,0
"(2,64)-(2,65)",0.04026961396448314,2,7,1,21,3,14,0
"(4,22)-(4,28)",1.1274311342233381e-13,1,29,2,9,33,10,0
"(4,22)-(4,62)",63.87606859207153,8,4,23,2,9,3,0
"(4,29)-(4,62)",58.694642782211304,8,47,12,15,1,37,0
"(4,30)-(4,58)",46.89949154853821,8,33,42,1,2,14,0
"(4,41)-(4,57)",0.000319259424941265,37,33,1,15,41,2,0
"(4,42)-(4,43)",99.94955062866211,2,4,1,21,6,14,2
"(4,50)-(4,55)",6.78719436881213e-12,1,24,3,2,7,4,0
"(4,51)-(4,52)",3.836119367090967e-17,1,2,9,33,10,4,0
"(4,53)-(4,54)",0.00017080799352697795,1,2,10,9,4,31,0
"(4,60)-(4,61)",27.44179666042328,2,1,29,27,7,10,0
