SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(4,69)",9.655973315238953,8,2,9,3,33,14,0
"(3,13)-(3,14)",34.262314438819885,33,2,8,1,10,9,0
"(3,13)-(3,16)",6.417528539896011,6,2,43,9,8,1,0
"(4,3)-(4,69)",7.160744071006775,3,8,2,1,14,24,0
"(4,9)-(4,12)",0.047879290650598705,15,49,39,1,20,18,0
"(4,43)-(4,49)",5.822953674794462e-07,1,9,2,10,12,33,0
"(4,43)-(4,56)",2.604294940829277,9,14,2,1,33,3,0
"(4,50)-(4,56)",7.420258043566719e-05,2,12,1,9,30,8,0
"(4,51)-(4,52)",27.44179666042328,2,1,29,27,7,10,0
"(7,3)-(7,65)",12.096799910068512,8,9,2,3,4,30,0
"(7,16)-(7,45)",9.242094165529124e-05,33,26,2,42,19,1,0
"(7,20)-(7,45)",5.817360915899572e-10,37,8,15,41,1,11,0
"(7,21)-(7,31)",0.0003274250275353552,2,14,1,21,9,43,2
"(7,22)-(7,26)",2.2826127089250624e-14,1,33,2,10,9,29,0
"(7,49)-(7,55)",5.381870948895084e-07,10,2,33,1,9,34,0
"(7,49)-(7,65)",18.10583472251892,8,9,3,14,6,1,0
"(7,56)-(7,65)",21.133065223693848,2,1,8,12,3,33,0
"(7,57)-(7,61)",8.984588086605072,1,2,9,4,12,8,0
