SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,9)-(3,10)",34.262314438819885,33,2,8,1,10,9,0
"(3,9)-(3,12)",6.417530030012131,6,2,43,9,8,1,0
"(3,50)-(3,56)",5.822953674794462e-07,1,9,2,10,12,33,0
"(3,50)-(3,63)",2.604294940829277,9,14,2,1,33,3,0
"(3,57)-(3,63)",7.420258043566719e-05,2,12,1,9,30,8,0
"(3,58)-(3,59)",8.984588086605072,1,2,9,4,12,8,0
"(5,22)-(5,28)",1.1274311342233381e-13,1,29,2,9,33,10,0
"(5,22)-(5,51)",66.82848930358887,8,4,23,2,9,3,0
"(5,29)-(5,51)",77.31558680534363,47,8,12,9,1,33,0
"(5,30)-(5,47)",95.00752687454224,33,42,1,8,2,9,33
