SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,19)-(7,59)",9.115212051234655e-15,26,8,22,9,40,3,0
"(2,23)-(7,59)",5.216928861698439e-13,8,9,37,1,11,26,0
"(9,30)-(9,74)",0.014179886784404516,1,11,6,15,49,13,0
"(9,31)-(9,43)",80.6306779384613,35,6,14,1,4,2,6
"(9,32)-(9,40)",0.5492248106747866,1,2,4,29,33,7,0
"(9,44)-(9,45)",3.541458681866061e-05,1,2,10,33,17,26,0
"(9,46)-(9,73)",99.75430965423584,4,14,1,8,6,3,4
"(9,47)-(9,66)",47.85182774066925,6,4,2,1,14,35,0
"(9,48)-(9,57)",0.5492248106747866,1,2,4,29,33,7,0
"(9,58)-(9,65)",0.0003342412810525275,2,1,9,10,4,26,0
"(9,59)-(9,62)",2.144305131879878e-24,1,2,13,4,20,12,0
"(9,67)-(9,68)",1.5509352482845351e-09,1,2,29,9,33,7,0
