SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,21)-(2,71)",3.4208670258522034,26,33,42,8,2,9,26
"(2,28)-(2,71)",4.1686502882422316e-11,42,9,33,2,8,1,0
"(2,61)-(2,71)",3.1527314335107803,8,2,1,12,39,49,0
"(5,9)-(5,10)",34.262314438819885,33,2,8,1,10,9,0
"(5,9)-(5,12)",6.417530030012131,6,2,43,9,8,1,0
"(5,47)-(5,53)",5.822953674794462e-07,1,9,2,10,12,33,0
"(5,47)-(5,62)",2.604294940829277,9,14,2,1,33,3,0
"(5,54)-(5,62)",7.420258043566719e-05,2,12,1,9,30,8,0
"(5,55)-(5,56)",8.984586596488953,1,2,9,4,12,8,0
"(7,22)-(7,28)",1.1274311342233381e-13,1,29,2,9,33,10,0
"(7,22)-(7,57)",68.12642812728882,8,4,2,23,3,9,0
"(7,29)-(7,57)",82.97554850578308,8,12,47,33,2,3,0
"(7,30)-(7,53)",70.15119194984436,33,42,1,2,8,3,2
"(7,31)-(7,45)",26.99844539165497,1,29,2,9,33,34,0
