SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(4,69)",9.655973315238953,8,2,9,3,33,14,0
"(3,13)-(3,14)",34.262314438819885,33,2,8,1,10,9,0
"(3,13)-(3,16)",6.417530030012131,6,2,43,9,8,1,0
"(4,3)-(4,69)",7.160735130310059,3,8,2,1,14,24,0
"(4,9)-(4,12)",0.12013934319838881,12,2,16,15,5,10,0
"(4,43)-(4,49)",5.822953674794462e-07,1,9,2,10,12,33,0
"(4,43)-(4,56)",2.604294940829277,9,14,2,1,33,3,0
"(4,50)-(4,56)",7.420258043566719e-05,2,12,1,9,30,8,0
"(4,51)-(4,52)",5.39227906770634e-07,2,14,1,33,29,24,0
"(7,3)-(9,17)",12.096799910068512,8,9,2,3,4,30,0
"(7,10)-(8,72)",9.242094165529124e-05,33,26,2,42,19,1,0
"(8,5)-(8,72)",0.003461982123553753,16,12,8,15,11,18,0
"(8,21)-(8,72)",1.2800221327324834e-06,49,16,11,15,12,1,0
"(8,60)-(8,61)",44.82160806655884,10,2,1,26,9,12,0
"(9,3)-(9,9)",5.381870948895084e-07,10,2,33,1,9,34,0
"(9,3)-(9,17)",18.10583472251892,8,9,3,14,6,1,0
"(9,10)-(9,17)",21.133065223693848,2,1,8,12,3,33,0
"(9,11)-(9,13)",8.984588086605072,1,2,9,4,12,8,0
