SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(3,71)",9.944501519203186,8,9,2,3,4,33,0
"(3,9)-(3,26)",2.1559203033927332e-08,33,1,2,3,8,19,0
"(3,15)-(3,26)",99.9532699584961,16,20,2,11,1,36,0
"(3,25)-(3,26)",44.23443675041199,29,7,1,21,2,3,0
"(3,30)-(3,71)",0.0005329543910193024,2,3,8,1,14,9,0
"(3,41)-(3,43)",88.91546726226807,35,4,10,1,21,5,4
"(3,47)-(3,61)",5.822953674794462e-07,1,9,2,10,12,33,0
"(3,47)-(3,71)",2.604294940829277,9,14,2,1,33,3,0
"(3,62)-(3,63)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(3,64)-(3,68)",35.25949418544769,14,2,1,9,10,24,0
