SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(22,5)-(25,52)",45.968976616859436,21,3,9,14,13,41,0
"(22,11)-(22,51)",5.168091215396187e-10,33,2,17,1,26,3,0
"(22,13)-(22,51)",0.00010138128345715813,33,42,1,2,26,14,0
"(22,17)-(22,51)",77.39318013191223,11,12,1,16,49,2,0
"(22,36)-(22,51)",0.01257258263649419,1,2,16,18,8,12,0
"(22,37)-(22,46)",87.43950128555298,7,1,19,2,3,24,32
"(22,43)-(22,45)",0.010587689030217007,1,4,21,29,7,3,0
"(22,48)-(22,50)",2.583212506124255e-05,24,1,3,21,29,7,29
"(23,5)-(25,52)",0.0003062996938751894,30,36,2,18,14,3,0
"(23,16)-(23,24)",3.3072766747466176e-09,12,2,1,9,3,14,0
"(23,21)-(23,23)",85.6988251209259,7,1,4,24,2,19,0
"(25,19)-(25,33)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(25,19)-(25,45)",2.2933926433324814,2,3,36,5,6,30,0
"(25,34)-(25,35)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(25,36)-(25,40)",7.188742490171762e-07,2,14,12,49,15,1,0
