SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,44)-(2,66)",0.7948341779410839,14,43,2,3,28,7,0
"(2,49)-(2,66)",31.10087811946869,3,19,27,2,1,24,0
"(2,50)-(2,55)",1.787526715815252e-14,29,1,3,2,14,24,0
"(5,16)-(5,32)",0.0002163547151212697,35,1,4,3,10,21,0
"(5,17)-(5,28)",3.3189026613783534e-10,1,2,29,10,4,7,0
"(5,29)-(5,31)",32.269954681396484,1,2,7,29,4,10,0
"(5,35)-(5,51)",0.0002163545104849618,35,1,4,3,10,21,0
"(5,36)-(5,47)",3.3188961561653185e-10,1,2,29,10,4,7,0
"(5,48)-(5,50)",32.269954681396484,1,2,7,29,4,10,0
"(7,8)-(7,51)",0.0006532265160785755,14,3,2,8,9,12,0
"(7,18)-(7,23)",0.6033905781805515,1,2,4,33,9,12,0
"(7,18)-(7,32)",26.8906831741333,14,2,9,3,1,6,0
"(7,36)-(7,38)",76.85203552246094,2,4,1,6,14,7,0
"(7,36)-(7,51)",92.65628457069397,3,14,15,9,37,2,15
"(7,39)-(7,40)",5.822953674794462e-07,1,9,2,10,12,33,0
"(7,41)-(7,51)",5.1824770867824554,9,2,3,14,1,33,0
"(7,42)-(7,45)",4.8000091314864823e-11,2,9,1,12,4,14,0
"(7,46)-(7,47)",5.822953674794462e-07,1,9,2,10,12,33,0
"(8,8)-(8,57)",0.00026485272428544704,3,14,2,8,9,15,0
"(8,19)-(8,24)",0.6033905781805515,1,2,4,33,9,12,0
"(8,19)-(8,37)",7.11580365896225,14,3,2,9,6,30,0
"(8,41)-(8,51)",26.8906831741333,14,2,9,3,1,6,0
"(8,41)-(8,56)",92.65628457069397,3,14,15,9,37,2,15
"(8,42)-(8,45)",0.0030292527299025096,1,4,6,2,14,15,0
"(8,46)-(8,47)",0.6033905781805515,1,2,4,33,9,12,0
"(8,52)-(8,53)",5.822953674794462e-07,1,9,2,10,12,33,0
"(8,54)-(8,56)",76.85203552246094,2,4,1,6,14,7,0
