SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,15)-(2,78)",9.3336321413517,8,2,9,3,33,14,0
"(2,21)-(2,33)",1.4732168935292778e-11,3,1,33,2,8,14,0
"(2,23)-(2,33)",17.23385900259018,1,33,2,17,26,3,0
"(2,27)-(2,33)",99.97772574424744,20,11,1,16,10,44,17
"(2,37)-(2,78)",0.0005329543910193024,2,3,8,1,14,9,0
"(2,48)-(2,50)",92.80808568000793,5,16,1,2,4,10,10
"(2,54)-(2,68)",5.822953674794462e-07,1,9,2,10,12,33,0
"(2,54)-(2,78)",2.604294940829277,9,14,2,1,33,3,0
"(2,69)-(2,70)",5.822953674794462e-07,1,9,2,10,12,33,0
"(2,71)-(2,75)",0.0014217494026524946,9,4,2,1,12,40,0
