SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(16,3)-(31,53)",0.13712842483073473,37,13,40,41,22,8,0
"(19,16)-(19,19)",8.918611911212793e-05,9,2,1,12,34,10,0
"(19,16)-(19,45)",21.819595992565155,6,19,23,3,22,38,0
"(28,7)-(29,42)",0.00019271933524578344,38,3,21,9,15,13,0
"(28,7)-(30,42)",97.17555642127991,38,40,22,8,9,12,38
"(28,8)-(28,45)",1.9434912629701009e-13,40,22,3,15,9,12,0
"(28,13)-(28,44)",0.009287966531701386,3,28,22,8,13,50,0
"(28,14)-(28,17)",5.890862464497104e-07,2,1,14,33,29,10,0
"(29,10)-(29,41)",1.94118714158531e-09,3,15,4,9,37,14,0
"(29,11)-(29,14)",5.890862464497104e-07,2,1,14,33,29,10,0
"(30,11)-(30,42)",1.4328398467711168e-07,3,28,14,21,4,9,0
"(30,12)-(30,15)",2.1833727985406153e-16,1,10,2,9,35,4,0
"(31,18)-(31,53)",99.99957084655762,22,23,38,19,50,6,50
"(31,22)-(31,53)",1.4328398467711168e-07,3,28,14,21,4,9,0
"(31,23)-(31,26)",2.1833727985406153e-16,1,10,2,9,35,4,0
