SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(3,68)",10.988762974739075,8,9,2,3,4,33,0
"(3,9)-(3,22)",0.0011096351954620332,33,17,26,1,2,8,0
"(3,11)-(3,22)",40.479594469070435,17,1,26,33,2,8,0
"(3,13)-(3,22)",63.9847993850708,17,1,26,33,2,10,26
"(3,15)-(3,22)",72.09368944168091,2,3,1,8,10,17,0
"(3,19)-(3,20)",1.2456498286057263e-14,1,10,2,9,19,33,0
"(3,19)-(3,22)",70.94649076461792,26,17,2,1,10,3,0
"(3,21)-(3,22)",3.8711568672855634e-10,2,1,10,19,9,7,0
"(3,26)-(3,68)",0.05336978938430548,2,3,8,1,14,19,0
"(3,35)-(3,40)",65.8373475074768,10,2,1,17,26,4,0
"(3,39)-(3,40)",11.263401061296463,1,10,2,29,17,26,0
"(3,44)-(3,58)",5.822953674794462e-07,1,9,2,10,12,33,0
"(3,44)-(3,68)",2.604294940829277,9,14,2,1,33,3,0
"(3,59)-(3,60)",11.263401061296463,1,10,2,29,17,26,0
"(3,61)-(3,65)",11.263401061296463,1,10,2,29,17,26,0
