SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,15)-(3,16)",34.262314438819885,33,2,8,1,10,9,0
"(3,15)-(3,18)",6.417530030012131,6,2,43,9,8,1,0
"(3,60)-(3,66)",5.822953674794462e-07,1,9,2,10,12,33,0
"(3,60)-(3,73)",2.604294940829277,9,14,2,1,33,3,0
"(3,67)-(3,73)",7.420258043566719e-05,2,12,1,9,30,8,0
"(3,68)-(3,69)",8.984588086605072,1,2,9,4,12,8,0
"(5,22)-(5,28)",1.1274311342233381e-13,1,29,2,9,33,10,0
"(5,22)-(5,76)",42.2580748796463,8,4,37,22,9,3,0
"(5,29)-(5,76)",0.5602577235549688,8,12,22,37,40,38,0
"(5,30)-(5,72)",98.88837337493896,42,9,38,41,8,37,9
"(5,31)-(5,36)",0.00547200434084516,1,2,12,4,11,6,0
"(5,32)-(5,33)",0.0006642381777055562,1,2,33,4,9,10,0
"(5,39)-(5,71)",2.1465487720639942e-08,3,2,30,14,1,33,0
"(5,49)-(5,50)",4.717430011214678e-31,1,33,2,9,29,24,0
"(5,49)-(5,52)",47.86294996738434,1,2,14,9,6,31,0
"(5,56)-(5,70)",1.1625397019088268,3,2,9,24,14,1,0
"(5,57)-(5,59)",9.73919222045667e-19,1,24,21,2,4,7,0
