SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(4,13)-(11,18)",2.2208560462111053e-22,22,8,40,26,13,9,0
"(4,16)-(11,18)",5.5264078271705636e-27,26,8,22,9,40,1,0
"(7,13)-(7,40)",50.009334087371826,14,27,2,1,3,6,0
"(7,35)-(7,36)",1.0813002715437392e-07,1,2,29,33,4,32,0
"(7,37)-(7,39)",51.79629325866699,29,1,2,4,3,21,0
"(14,36)-(14,74)",0.6376445759087801,2,7,13,28,19,27,0
"(14,50)-(14,60)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(14,50)-(14,62)",32.218581438064575,43,5,27,13,21,1,0
"(14,68)-(14,74)",39.54409062862396,21,7,2,14,29,27,0
"(16,12)-(28,35)",1.6974574605672812e-23,22,13,40,37,8,9,0
"(16,15)-(28,35)",4.279241716742623e-31,22,8,13,40,37,9,0
"(17,3)-(28,35)",0.00017285520925724995,13,12,11,40,8,9,0
"(28,3)-(28,13)",3.068330300948219e-06,29,2,10,1,32,33,0
"(28,3)-(28,35)",37.88870871067047,14,28,43,13,3,27,0
"(28,19)-(28,34)",0.2782045165076852,2,5,3,12,1,36,0
"(28,20)-(28,27)",3.3329030202366994e-06,1,43,2,29,27,33,0
"(28,31)-(28,33)",18.648625910282135,27,43,28,1,2,3,0
"(34,3)-(36,67)",9.727045893669128,30,9,8,1,2,12,0
"(34,9)-(34,65)",0.0021284113245201297,17,26,33,1,2,14,0
"(34,11)-(34,65)",9.584952209706898e-06,42,33,26,1,9,8,0
"(34,15)-(34,65)",57.82516598701477,18,11,16,39,49,1,0
"(34,21)-(34,22)",0.0825019262265414,12,2,49,5,16,15,0
"(34,39)-(34,45)",0.004404850187711418,29,1,33,2,32,3,0
"(34,39)-(34,65)",85.85387468338013,15,16,36,14,11,1,0
"(34,64)-(34,65)",45.72531878948212,29,21,2,10,43,7,0
"(35,3)-(36,67)",0.005525379310711287,2,14,3,8,1,28,0
"(35,14)-(35,21)",0.07628730963915586,2,45,1,7,8,33,0
"(36,34)-(36,48)",8.984588086605072,1,2,9,4,12,8,0
"(36,34)-(36,60)",2.048243209719658,14,12,3,2,6,15,0
"(36,49)-(36,50)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(36,51)-(36,55)",4.926698693452636e-06,2,29,1,14,12,9,0
