SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(13,5)-(18,52)",42.861732840538025,21,3,9,13,41,14,0
"(13,11)-(15,13)",1.3343454813297129e-09,33,26,2,1,19,13,0
"(14,30)-(15,13)",69.34446692466736,11,15,16,1,18,47,11
"(15,12)-(15,13)",18.648625910282135,27,43,28,1,2,3,0
"(16,5)-(18,52)",0.0003062996938751894,30,36,2,18,14,3,0
"(16,16)-(16,22)",58.582329750061035,45,7,2,21,27,1,0
"(18,19)-(18,33)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(18,19)-(18,45)",2.2933926433324814,2,3,36,5,6,30,0
"(18,34)-(18,35)",5.39227906770634e-07,2,14,1,33,29,24,0
"(18,36)-(18,40)",12.445085495710373,29,3,1,43,21,14,0
