SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(14,3)-(24,69)",9.859807789325714,37,40,13,8,41,22,0
"(17,26)-(17,42)",4.959604889154434,3,9,2,14,4,35,0
"(17,27)-(17,31)",2.3599846521449308e-07,1,9,12,2,34,10,0
"(17,32)-(17,41)",6.432780423892837e-05,12,9,2,1,4,15,0
"(24,7)-(24,69)",7.13327790932694e-10,40,38,9,37,3,41,0
"(24,23)-(24,27)",7.149225211833254e-07,1,2,29,21,33,4,0
"(24,23)-(24,42)",46.64071500301361,15,14,6,12,36,18,0
"(24,48)-(24,69)",99.8832643032074,9,25,2,4,14,3,9
"(24,49)-(24,62)",4.252421855926514,14,1,21,2,24,9,0
"(24,50)-(24,54)",7.380156518141222e-20,1,2,33,9,29,4,0
"(24,55)-(24,61)",11.670905351638794,12,15,1,2,49,4,0
