SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(19,5)-(22,52)",44.707366824150085,21,3,9,13,41,14,0
"(19,11)-(19,59)",2.0928724031588075e-08,33,2,1,19,26,32,0
"(19,38)-(19,59)",95.80508470535278,16,15,1,11,18,5,11
"(19,58)-(19,59)",18.648625910282135,27,43,28,1,2,3,0
"(20,5)-(22,52)",0.00014868829794068006,30,36,13,14,18,2,0
"(20,16)-(20,22)",58.582329750061035,45,7,2,21,27,1,0
"(22,19)-(22,33)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(22,19)-(22,45)",2.2933926433324814,2,3,36,5,6,30,0
"(22,34)-(22,35)",5.39227906770634e-07,2,14,1,33,29,24,0
"(22,36)-(22,40)",12.445085495710373,29,3,1,43,21,14,0
