SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(15,15)-(31,56)",2.0492008090400304e-08,37,13,40,22,41,8,0
"(16,3)-(31,56)",0.31055137515068054,37,13,40,41,22,8,0
"(17,14)-(17,15)",28.751787543296814,34,9,1,30,19,2,0
"(19,16)-(19,19)",2.784760486443383e-10,34,9,1,2,10,33,0
"(19,16)-(19,45)",0.004869447366218083,9,3,19,23,14,1,0
"(19,20)-(19,45)",4.088920491085446e-06,9,14,25,1,2,19,0
"(19,21)-(19,38)",0.5225013475865126,9,2,3,6,4,25,0
"(19,22)-(19,26)",2.3599846521449308e-07,1,9,12,2,34,10,0
"(19,27)-(19,37)",6.432780423892837e-05,12,9,2,1,4,15,0
"(19,28)-(19,30)",0.00013845839248460834,12,9,1,49,16,15,0
"(20,18)-(20,21)",2.784760486443383e-10,34,9,1,2,10,33,0
"(20,18)-(20,47)",0.004869447366218083,9,3,19,23,14,1,0
"(21,24)-(21,71)",4.3738821592365085e-09,9,34,23,1,19,26,0
"(22,22)-(22,60)",5.861742840250483e-11,34,9,19,1,30,33,0
"(24,7)-(26,27)",1.4426269956402393e-05,9,34,42,1,12,30,0
"(26,12)-(26,16)",4.518962811178916e-19,1,9,2,12,4,34,0
"(26,12)-(26,27)",0.005881933248019777,9,14,3,25,2,19,0
"(28,7)-(30,27)",1.4426269956402393e-05,9,34,42,1,12,30,0
"(30,12)-(30,16)",4.518962811178916e-19,1,9,2,12,4,34,0
"(30,12)-(30,27)",0.005881933248019777,9,14,3,25,2,19,0
"(31,18)-(31,56)",2.4452933189422765e-05,23,19,38,1,7,13,0
"(31,39)-(31,56)",0.4136974457651377,3,9,25,2,14,19,0
"(31,40)-(31,44)",2.3599846521449308e-07,1,9,12,2,34,10,0
"(31,45)-(31,55)",6.432780423892837e-05,12,9,2,1,4,15,0
"(31,46)-(31,47)",0.00013845839248460834,12,9,1,49,16,15,1
