SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,13)-(3,69)",3.4208670258522034,26,33,42,8,2,9,0
"(3,3)-(3,69)",0.020532752387225628,33,26,8,17,9,25,8
"(3,22)-(3,69)",0.0012126069123041816,17,26,1,19,33,46,0
"(3,42)-(3,52)",0.00024433752514596563,1,12,2,24,3,7,0
"(6,15)-(6,16)",34.262314438819885,33,2,8,1,10,9,0
"(6,15)-(6,18)",6.417530030012131,6,2,43,9,8,1,0
"(6,60)-(6,66)",5.822953674794462e-07,1,9,2,10,12,33,0
"(6,60)-(6,73)",2.604294940829277,9,14,2,1,33,3,0
"(6,67)-(6,73)",7.420258043566719e-05,2,12,1,9,30,8,0
"(6,68)-(6,69)",8.984588086605072,1,2,9,4,12,8,0
"(8,22)-(8,28)",1.1274311342233381e-13,1,29,2,9,33,10,0
"(8,22)-(8,49)",68.12642812728882,8,4,2,23,3,9,0
"(8,29)-(8,49)",82.97554850578308,8,12,47,33,2,3,0
"(8,30)-(8,45)",70.15119194984436,33,42,1,2,8,3,0
"(8,31)-(8,37)",26.99844539165497,1,29,2,9,33,34,0
