SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(8,70)",6.341305152091081e-05,1,8,9,4,20,41,0
"(3,9)-(3,11)",0.001041250925482018,2,1,4,10,9,11,0
"(6,7)-(8,70)",9.946164780672007e-07,18,49,11,12,15,1,0
"(6,13)-(6,24)",1.4226659850180567e-07,1,33,2,14,17,8,0
"(6,19)-(6,24)",82.11673498153687,2,10,26,17,31,1,0
"(6,21)-(6,22)",8.867972467463403e-08,2,29,1,10,7,21,0
"(6,23)-(6,24)",59.50300693511963,4,1,2,6,14,9,0
"(7,7)-(8,70)",1.5162045485794806e-05,14,6,15,12,18,2,0
"(7,18)-(7,20)",76.85203552246094,2,4,1,6,14,7,1
"(8,47)-(8,61)",0.5492248106747866,1,2,4,29,33,7,0
"(8,47)-(8,70)",47.85182774066925,6,4,2,1,14,35,0
"(8,62)-(8,63)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(8,64)-(8,68)",76.85203552246094,2,4,1,6,14,7,0
