SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,15)-(2,63)",0.07374081760644913,26,33,8,42,9,2,0
"(2,17)-(2,63)",3.3453929404458904e-06,26,33,42,8,9,1,0
"(2,24)-(2,31)",94.59484219551086,1,2,12,9,10,4,0
"(2,29)-(2,30)",18.27184706926346,1,9,10,14,31,2,0
"(4,9)-(4,18)",98.25765490531921,24,28,3,13,1,48,0
"(10,7)-(12,46)",77.28726863861084,11,13,7,2,41,42,0
"(11,12)-(11,17)",20.93256413936615,27,5,19,2,21,7,13
"(12,12)-(12,27)",57.349127531051636,43,3,1,2,30,45,0
"(12,12)-(12,46)",0.0014680050298920833,3,28,13,2,21,14,0
"(12,13)-(12,22)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(12,25)-(12,26)",35.25949418544769,14,2,1,9,10,24,0
"(12,28)-(12,29)",2.51333297353891e-17,1,2,10,35,3,14,0
