SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(4,43)",10.988762974739075,8,9,2,3,4,33,0
"(3,9)-(3,37)",9.131210276791535e-06,33,19,2,1,26,3,0
"(3,11)-(3,37)",0.028194132028147578,33,17,1,14,26,8,0
"(3,15)-(3,37)",99.3955671787262,31,26,17,10,11,40,17
"(3,26)-(3,28)",0.028407017816789448,2,29,1,7,21,10,0
"(3,32)-(3,33)",8.262067245634608e-10,10,2,1,35,26,9,0
"(3,32)-(3,37)",94.6532130241394,31,3,1,2,21,10,0
"(3,36)-(3,37)",1.0430178321030326e-05,10,2,1,3,32,26,0
"(4,19)-(4,33)",5.822953674794462e-07,1,9,2,10,12,33,0
"(4,19)-(4,43)",2.604294940829277,9,14,2,1,33,3,0
"(4,34)-(4,35)",5.890862464497104e-07,2,1,14,33,29,10,0
"(4,41)-(4,43)",53.88001799583435,2,1,14,29,33,10,0
