SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(7,13)-(11,66)",2.2208560462111053e-22,22,8,40,26,13,9,0
"(7,16)-(11,66)",5.5264078271705636e-27,26,8,22,9,40,1,0
"(8,3)-(11,66)",0.00828422125778161,11,13,21,12,8,9,0
"(9,3)-(11,66)",1.1076755821704865,41,13,15,37,12,9,0
"(11,8)-(11,66)",0.008235576387960464,41,15,1,11,37,47,0
"(11,58)-(11,66)",8.922986438619773e-06,15,12,2,1,6,14,0
"(18,5)-(21,52)",46.77099585533142,21,3,9,14,13,8,0
"(18,11)-(18,30)",2.6983716842443432e-14,1,3,2,33,17,14,0
"(18,13)-(18,30)",0.347393611446023,33,1,2,17,14,26,0
"(18,17)-(18,24)",8.867972467463403e-08,2,29,1,10,7,21,0
"(18,17)-(18,30)",82.11673498153687,2,10,26,17,31,1,11
"(19,5)-(21,52)",0.0003062996938751894,30,36,2,18,14,3,0
"(19,16)-(19,28)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(19,16)-(19,34)",2.2439144551754,5,16,43,1,2,12,5
"(21,19)-(21,33)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(21,19)-(21,45)",2.2933926433324814,2,3,36,5,6,30,0
"(21,34)-(21,35)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(21,36)-(21,40)",0.0026569099645712413,49,15,2,12,27,1,0
