SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(27,7)-(31,75)",0.009848247282207012,41,37,15,38,13,12,0
"(28,12)-(28,57)",0.00017795231315176352,15,41,37,1,8,12,0
"(28,13)-(28,36)",2.3984722793102264,14,1,3,2,33,43,0
"(28,34)-(28,35)",99.6264398097992,1,2,4,7,21,19,0
"(28,38)-(28,56)",0.1683136448264122,32,1,14,27,33,2,32
"(30,9)-(31,75)",0.0062284962041303515,41,15,12,20,37,1,0
"(31,10)-(31,74)",1.1983315273238204e-11,41,37,15,8,1,40,0
"(31,42)-(31,73)",0.4288694355636835,22,27,24,3,1,46,0
"(31,46)-(31,47)",8.396778226836013e-16,1,29,4,2,21,9,0
"(31,48)-(31,72)",0.013607772416435182,32,1,14,2,33,3,32
