SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(6,13)-(9,7)",9.115212051234655e-15,26,8,22,9,40,3,0
"(7,3)-(9,7)",4.74116816917558e-06,37,12,8,20,41,9,0
"(8,44)-(8,67)",0.06633077864535153,32,13,30,2,44,14,0
"(8,55)-(8,67)",10.268577188253403,2,3,19,1,24,27,0
"(8,56)-(8,58)",1.787526715815252e-14,29,1,3,2,14,24,0
"(9,3)-(9,5)",0.004404850187711418,29,1,33,2,32,3,0
"(9,3)-(9,7)",0.051142729353159666,49,2,12,6,1,15,0
"(16,12)-(16,22)",1.4719660388817345e-16,1,2,4,9,33,10,0
"(16,12)-(16,39)",0.0019942632206948474,3,14,15,2,9,37,0
"(16,23)-(16,39)",1.2397340043435179e-06,12,9,3,2,1,4,0
"(20,47)-(20,57)",4.3966990015105803e-13,1,10,2,33,9,34,0
"(20,47)-(20,69)",19.278627634048462,2,3,4,6,14,8,0
"(20,58)-(20,69)",0.18403016729280353,12,16,1,5,15,2,0
"(20,59)-(20,66)",8.559521980089357e-07,1,2,33,9,10,14,0
