SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(4,69)",9.655973315238953,8,2,9,3,33,14,0
"(3,13)-(3,14)",34.262314438819885,33,2,8,1,10,9,0
"(3,13)-(3,16)",6.417530030012131,6,2,43,9,8,1,0
"(4,3)-(4,69)",7.160735130310059,3,8,2,1,14,24,0
"(4,9)-(4,12)",60.078805685043335,16,5,12,15,2,10,0
"(4,43)-(4,49)",5.822953674794462e-07,1,9,2,10,12,33,0
"(4,43)-(4,56)",2.604294940829277,9,14,2,1,33,3,0
"(4,50)-(4,56)",7.420258043566719e-05,2,12,1,9,30,8,0
"(4,51)-(4,52)",8.984588086605072,1,2,9,4,12,8,0
"(4,54)-(4,55)",5.136514324988184e-07,1,2,4,9,8,7,0
"(7,3)-(7,60)",9.944501519203186,8,9,2,3,4,33,0
"(7,12)-(7,36)",1.8044975291786614e-06,33,1,2,8,19,26,0
"(7,16)-(7,36)",0.1360485446639359,34,33,2,1,8,9,0
"(7,35)-(7,36)",99.99723434448242,1,29,20,9,17,2,0
"(7,40)-(7,46)",5.381870948895084e-07,10,2,33,1,9,34,0
"(7,40)-(7,60)",10.215730965137482,3,8,9,28,22,19,0
"(7,47)-(7,60)",0.1445295289158821,2,8,3,33,1,14,0
"(7,48)-(7,56)",99.92948770523071,1,2,9,4,10,17,1
"(7,49)-(7,53)",26.99844539165497,1,29,2,9,33,34,0
"(7,54)-(7,55)",26.99844539165497,1,29,2,9,33,34,0
"(7,58)-(7,59)",5.136514324988184e-07,1,2,4,9,8,7,0
