SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(14,5)-(17,52)",45.29029130935669,21,3,9,13,14,41,0
"(14,11)-(14,56)",5.685570236835247e-07,26,2,33,17,1,30,0
"(14,13)-(14,56)",2.3063019938263096e-06,42,26,33,9,8,1,0
"(14,17)-(14,56)",80.4370105266571,11,2,30,18,16,17,0
"(14,36)-(14,56)",0.10302003938704729,14,45,7,28,2,3,11
"(14,40)-(14,55)",0.011109234037576243,24,14,3,1,9,33,0
"(14,51)-(14,52)",7.380156518141222e-20,1,2,33,9,29,4,0
"(14,53)-(14,54)",51.79629325866699,29,1,2,4,3,21,0
"(17,19)-(17,33)",3.3329030202366994e-06,1,43,2,29,27,33,0
"(17,19)-(17,45)",2.2933926433324814,2,3,36,5,6,30,0
"(17,34)-(17,35)",2.7594459361149305e-13,29,1,3,2,32,33,0
