SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(9,13)-(12,60)",6.1638315783491385e-21,22,26,8,40,9,13,0
"(9,16)-(12,60)",1.4953047199598829e-25,26,8,9,22,1,40,0
"(10,3)-(12,60)",5.23660914040892e-20,41,37,11,1,12,20,0
"(12,8)-(12,60)",71.63695096969604,14,13,28,3,15,21,15
"(12,56)-(12,57)",3.068330300948219e-06,29,2,10,1,32,33,0
"(18,3)-(38,35)",0.00017465225710111554,13,37,40,12,8,41,0
"(18,12)-(37,52)",2.487552298749505e-12,13,37,40,12,41,22,0
"(38,14)-(38,35)",20.502738654613495,27,43,19,13,14,3,0
"(38,15)-(38,18)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(38,19)-(38,34)",0.2782045165076852,2,5,3,12,1,36,0
"(38,20)-(38,27)",3.3329030202366994e-06,1,43,2,29,27,33,0
