SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,19)-(7,59)",9.115212051234655e-15,26,8,22,9,40,3,0
"(6,23)-(6,32)",66.56239628791809,1,4,6,14,2,35,0
"(6,24)-(6,27)",67.1082615852356,2,6,4,14,1,35,0
"(6,28)-(6,29)",3.541458681866061e-05,1,2,10,33,17,26,0
"(9,24)-(9,33)",1.2456498286057263e-14,1,10,2,9,19,33,0
"(9,24)-(9,57)",83.32038521766663,6,8,30,35,4,23,0
"(9,34)-(9,57)",0.005034175046603195,14,1,2,18,25,17,0
"(9,39)-(9,56)",26.02834701538086,1,14,24,33,2,9,0
"(9,40)-(9,48)",7.13467340762719e-08,1,2,9,33,29,12,0
"(9,49)-(9,55)",0.12720065424218774,1,2,33,9,30,8,0
