SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(16,5)-(21,52)",0.8254853077232838,21,13,3,41,9,37,0
"(16,11)-(18,73)",0.4648711532354355,26,2,9,13,1,3,0
"(16,13)-(18,73)",2.730221214039541e-10,26,42,9,21,8,1,0
"(17,7)-(18,73)",0.00612473304499872,18,20,1,11,16,39,0
"(17,13)-(17,19)",50.020164251327515,2,12,49,1,15,8,0
"(17,17)-(17,18)",20.062626898288727,36,15,16,12,5,32,0
"(20,5)-(21,52)",0.01236144598806277,3,14,13,21,2,12,0
"(20,16)-(20,24)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(20,16)-(20,59)",21.732965111732483,14,3,13,2,28,8,0
"(20,25)-(20,59)",84.04327630996704,3,13,2,14,15,28,3
"(20,26)-(20,42)",0.00011596703188843094,2,1,12,16,4,43,0
"(20,27)-(20,39)",6.012392840537562e-10,1,29,2,14,3,43,0
"(20,40)-(20,41)",2.5323123225012096e-16,1,7,3,20,10,21,0
"(21,19)-(21,33)",8.984588086605072,1,2,9,4,12,8,0
"(21,19)-(21,45)",2.048243209719658,14,12,3,2,6,15,0
"(21,34)-(21,35)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(21,41)-(21,45)",18.648625910282135,27,43,28,1,2,3,0
