SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(15,37)-(15,76)",5.822799354791641,2,7,13,28,14,8,0
"(15,51)-(15,61)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(15,51)-(15,63)",32.218581438064575,43,5,27,13,21,1,0
"(15,69)-(15,76)",8.785119652748108,43,27,13,19,14,3,0
"(15,73)-(15,74)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(17,12)-(26,35)",5.716565598750406e-24,22,13,40,8,37,9,0
"(17,15)-(26,35)",5.497506062177595e-31,8,22,9,13,40,37,0
"(18,3)-(26,35)",4.053414166273715e-12,13,40,8,9,12,22,0
"(26,3)-(26,13)",11.263401061296463,1,10,2,29,17,26,0
"(26,3)-(26,35)",0.1699269050732255,17,26,1,33,3,2,0
"(29,25)-(29,31)",3.068330300948219e-06,29,2,10,1,32,33,0
"(29,25)-(29,56)",37.53113150596619,14,28,13,3,43,27,14
"(29,43)-(29,54)",8.785119652748108,43,27,13,19,14,3,0
"(29,44)-(29,51)",7.117148327382685e-17,1,2,3,35,45,50,0
