SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(15,3)-(15,70)",32.78747200965881,8,1,3,4,2,14,0
"(15,40)-(15,41)",0.01026966783683747,1,4,2,24,9,7,0
"(15,40)-(15,45)",2.1674463439314007e-10,2,5,16,1,40,3,0
"(15,44)-(15,45)",0.08850510930642486,7,1,21,19,2,45,0
"(15,51)-(15,61)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(15,51)-(15,63)",32.218581438064575,43,5,27,13,21,1,0
"(15,62)-(15,63)",12.445085495710373,29,3,1,43,21,14,0
"(18,3)-(30,35)",0.022671822807751596,13,37,8,12,9,40,0
"(18,12)-(29,52)",8.91040775639469e-16,13,40,37,9,12,41,0
"(19,5)-(29,52)",0.000218307309296506,13,21,41,3,37,9,0
"(19,11)-(26,42)",2.012348900593008e-13,13,40,26,8,9,12,0
"(21,7)-(26,42)",35.69857478141785,20,41,12,11,13,15,0
"(21,21)-(21,22)",20.062626898288727,36,15,16,12,5,32,0
"(24,7)-(26,42)",0.0049990270781563595,41,15,12,37,20,1,44
"(25,9)-(25,77)",0.004072404044563882,1,18,24,8,40,46,0
"(25,15)-(25,16)",74.1814911365509,21,1,6,3,4,45,0
"(25,30)-(25,56)",2.2717026482155234e-06,3,14,1,24,2,4,0
"(25,44)-(25,56)",73.16471934318542,19,1,32,7,2,28,0
"(25,67)-(25,77)",99.99504089355469,32,1,29,33,3,2,0
"(26,28)-(26,41)",61.14397048950195,29,1,43,2,7,21,0
"(26,29)-(26,34)",71.10391855239868,22,4,1,2,23,27,0
"(26,38)-(26,40)",29.31765615940094,2,1,4,27,22,43,0
"(27,5)-(29,52)",0.00014868829794068006,30,36,13,14,18,2,0
"(28,5)-(29,52)",7.896171609900193e-05,14,3,13,2,28,21,0
"(29,5)-(29,52)",54.74957823753357,30,2,3,1,14,13,0
"(29,19)-(29,33)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(29,19)-(29,45)",2.2933926433324814,2,3,36,5,6,30,0
"(29,34)-(29,35)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(29,49)-(29,52)",12.445085495710373,29,3,1,43,21,14,0
"(30,3)-(30,13)",5.381870948895084e-07,10,2,33,1,9,34,0
"(30,3)-(30,35)",7.752005010843277,28,14,3,19,27,1,0
"(30,14)-(30,35)",20.502741634845734,27,43,19,13,14,3,0
"(30,15)-(30,18)",2.7594459361149305e-13,29,1,3,2,32,33,0
