SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,17)-(3,18)",34.262314438819885,33,2,8,1,10,9,0
"(3,17)-(3,20)",6.417530030012131,6,2,43,9,8,1,0
"(3,64)-(3,70)",5.822953674794462e-07,1,9,2,10,12,33,0
"(3,64)-(3,78)",2.604294940829277,9,14,2,1,33,3,0
"(3,71)-(3,78)",7.420258043566719e-05,2,12,1,9,30,8,0
"(3,72)-(3,73)",8.984586596488953,1,2,9,4,12,8,0
"(5,22)-(5,28)",1.1274311342233381e-13,1,29,2,9,33,10,0
"(5,22)-(5,73)",39.47094976902008,8,37,4,22,9,3,8
"(5,29)-(5,73)",0.0405039667384699,8,12,22,37,40,38,0
"(5,30)-(5,69)",49.704933166503906,8,33,42,3,2,1,0
"(5,48)-(5,68)",58.81645679473877,33,1,2,8,37,9,0
