SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(14,12)-(37,35)",3.1691464251085493e-19,13,37,22,40,8,12,0
"(14,15)-(37,35)",3.904243644983039e-21,13,37,22,40,41,8,0
"(39,20)-(40,66)",4.013281227344123e-05,8,9,2,3,37,42,0
"(39,22)-(40,66)",46.37104272842407,8,9,2,42,1,4,0
"(40,3)-(40,66)",0.012686544505413622,8,1,23,9,4,33,0
"(40,23)-(40,25)",79.00919318199158,10,4,35,1,21,2,0
"(40,33)-(40,39)",3.068330300948219e-06,29,2,10,1,32,33,0
"(40,33)-(40,66)",36.77825629711151,14,28,13,3,21,27,14
"(40,40)-(40,66)",0.0002822075657604728,3,2,14,27,13,28,0
"(40,41)-(40,63)",1.0697352337274424e-06,3,48,13,43,14,30,0
"(40,42)-(40,52)",1.973151242395943e-06,1,10,33,34,17,2,0
