SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(4,69)",9.655973315238953,8,2,9,3,33,14,0
"(3,13)-(3,14)",34.262314438819885,33,2,8,1,10,9,0
"(3,13)-(3,16)",6.417530030012131,6,2,43,9,8,1,0
"(4,3)-(4,69)",7.160735130310059,3,8,2,1,14,24,0
"(4,9)-(4,12)",60.078805685043335,16,5,12,15,2,10,0
"(4,43)-(4,49)",11.263401061296463,1,10,2,29,17,26,0
"(4,43)-(4,56)",78.82158756256104,17,26,35,1,3,10,0
"(4,50)-(4,56)",0.007176699000410736,39,1,12,17,49,18,0
"(4,51)-(4,52)",27.44179666042328,2,1,29,27,7,10,0
"(4,54)-(4,55)",0.04026961396448314,2,7,1,21,3,14,0
"(6,22)-(6,71)",9.561129659414291,8,9,2,3,33,4,0
"(6,31)-(6,51)",1.1031917779291689e-05,33,1,2,26,19,8,0
"(6,35)-(6,51)",6.88330989428998e-10,8,33,15,37,1,3,0
"(6,36)-(6,37)",99.99991655349731,2,1,14,4,21,8,2
"(6,40)-(6,45)",6.78719436881213e-12,1,24,3,2,7,4,0
"(6,41)-(6,42)",3.836119367090967e-17,1,2,9,33,10,4,0
"(6,43)-(6,44)",0.00017080799352697795,1,2,10,9,4,31,0
"(6,55)-(6,61)",5.381870948895084e-07,10,2,33,1,9,34,0
"(6,55)-(6,71)",18.10583472251892,8,9,3,14,6,1,0
"(6,62)-(6,71)",21.133065223693848,2,1,8,12,3,33,0
"(6,63)-(6,67)",8.984588086605072,1,2,9,4,12,8,0
"(6,69)-(6,70)",27.44179666042328,2,1,29,27,7,10,0
