SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(12,3)-(21,69)",16.15038365125656,37,40,8,13,41,9,0
"(21,13)-(21,69)",1.1419201584317307e-06,37,22,13,8,15,41,0
"(21,14)-(21,15)",76.85203552246094,2,4,1,6,14,7,2
"(21,16)-(21,17)",0.5492248106747866,1,2,4,29,33,7,0
"(21,26)-(21,67)",4.4870162273225045e-10,22,8,4,13,15,37,0
"(21,27)-(21,28)",76.85203552246094,2,4,1,6,14,7,2
"(21,29)-(21,30)",0.5492248106747866,1,2,4,29,33,7,0
"(21,40)-(21,65)",3.115698632427666e-06,4,6,22,13,8,1,0
"(21,41)-(21,42)",76.85203552246094,2,4,1,6,14,7,2
"(21,43)-(21,44)",0.5492248106747866,1,2,4,29,33,7,0
"(21,54)-(21,63)",99.77733492851257,4,6,2,1,35,14,0
"(21,55)-(21,56)",76.85203552246094,2,4,1,6,14,7,2
"(21,57)-(21,58)",0.5492248106747866,1,2,4,29,33,7,0
