SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(11,19)-(11,44)",0.014505880244541913,33,2,1,26,8,3,0
"(11,28)-(11,44)",7.213510144765678e-06,33,9,1,2,3,8,0
"(13,17)-(13,29)",2.1636503352850944e-10,33,1,2,8,3,26,0
"(13,21)-(13,29)",2.6741977521282934e-07,19,13,42,1,33,8,0
"(15,15)-(15,25)",2.1636503352850944e-10,33,1,2,8,3,26,0
"(15,19)-(15,25)",2.158169823407441e-09,19,13,42,1,48,7,0
"(15,24)-(15,25)",28.751787543296814,34,9,1,30,19,2,0
"(17,18)-(17,68)",40.324604511260986,33,26,2,1,42,17,0
"(17,39)-(17,68)",5.448626794191114e-06,33,8,1,42,9,26,0
"(19,17)-(19,40)",0.014505880244541913,33,2,1,26,8,3,0
"(19,26)-(19,40)",3.504541439269815e-05,33,1,3,17,19,26,0
"(21,12)-(21,21)",6.729095277817126e-13,33,1,2,10,8,26,0
"(25,16)-(39,68)",2.1613716372215208e-08,37,13,40,22,8,41,0
"(26,3)-(39,68)",0.0016854817658895627,37,13,41,8,12,40,0
"(27,3)-(39,68)",4.427947849035263,37,40,13,12,22,8,0
"(28,10)-(28,16)",11.263401061296463,1,10,2,29,17,26,34
"(30,10)-(30,19)",11.263401061296463,1,10,2,29,17,26,0
"(30,10)-(30,47)",0.14504927676171064,17,26,1,33,3,8,0
"(30,20)-(30,47)",0.07629828760400414,19,14,9,3,1,25,0
"(30,21)-(30,26)",2.784760486443383e-10,34,9,1,2,10,33,0
"(31,10)-(31,21)",11.263401061296463,1,10,2,29,17,26,0
"(31,10)-(31,49)",0.14504927676171064,17,26,1,33,3,8,0
"(33,7)-(33,19)",11.263401061296463,1,10,2,29,17,26,0
"(33,7)-(33,78)",0.0007107343208190287,26,11,1,8,9,21,0
"(35,7)-(35,17)",11.263401061296463,1,10,2,29,17,26,0
"(35,7)-(35,76)",0.0007107343208190287,26,11,1,8,9,21,0
"(37,7)-(37,18)",11.263401061296463,1,10,2,29,17,26,0
"(37,7)-(39,68)",4.139364961908143e-08,11,26,9,8,22,1,0
