SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(4,50)",12.096799910068512,8,9,2,3,4,30,0
"(3,9)-(3,30)",0.0006020758519298397,33,26,1,17,2,19,0
"(3,11)-(3,30)",0.0004751113465317758,17,33,1,26,42,8,0
"(3,13)-(3,30)",99.87779259681702,14,2,1,3,33,8,0
"(4,3)-(4,50)",0.0005329543910193024,2,3,8,1,14,9,0
"(4,14)-(4,22)",5.45789968775523e-08,10,12,2,1,4,21,4
"(4,26)-(4,40)",5.822953674794462e-07,1,9,2,10,12,33,0
"(4,26)-(4,50)",2.604294940829277,9,14,2,1,33,3,0
"(4,41)-(4,42)",0.5492248106747866,1,2,4,29,33,7,26
"(4,43)-(4,47)",11.263401061296463,1,10,2,29,17,26,4
