SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,13)-(3,14)",34.262314438819885,33,2,8,1,10,9,0
"(3,13)-(3,16)",6.417530030012131,6,2,43,9,8,1,0
"(4,43)-(4,49)",5.822953674794462e-07,1,9,2,10,12,33,0
"(4,43)-(4,56)",2.604295313358307,9,14,2,1,33,3,0
"(4,50)-(4,56)",7.420243832712003e-05,2,12,1,9,30,8,0
"(4,51)-(4,52)",8.984588086605072,1,2,9,4,12,8,0
"(6,22)-(6,28)",1.1274311342233381e-13,1,29,2,9,33,10,0
"(6,22)-(6,44)",68.12642812728882,8,4,2,23,3,9,8
"(6,29)-(6,44)",82.97554850578308,8,12,47,33,2,3,0
"(6,30)-(6,40)",99.83173608779907,33,8,1,2,42,3,0
