SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,19)-(7,59)",9.115212051234655e-15,26,8,22,9,40,3,0
"(2,23)-(7,59)",5.216928861698439e-13,8,9,37,1,11,26,0
"(9,30)-(9,78)",0.0019318422346259467,1,11,15,13,8,22,0
"(9,31)-(9,47)",88.34566473960876,6,14,4,1,35,3,6
"(9,32)-(9,40)",0.5492248106747866,1,2,4,29,33,7,0
"(9,48)-(9,49)",3.541458681866061e-05,1,2,10,33,17,26,0
"(9,50)-(9,77)",99.75430965423584,4,14,1,8,6,3,4
"(9,51)-(9,70)",47.85182774066925,6,4,2,1,14,35,0
"(9,52)-(9,61)",0.5492248106747866,1,2,4,29,33,7,0
"(9,62)-(9,69)",0.0003342412810525275,2,1,9,10,4,26,0
"(9,63)-(9,66)",2.144305131879878e-24,1,2,13,4,20,12,0
"(9,71)-(9,72)",1.5509352482845351e-09,1,2,29,9,33,7,0
