SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(15,27)-(15,51)",86.46513819694519,6,14,4,1,2,3,0
"(15,28)-(15,44)",70.56065201759338,4,1,6,2,35,9,0
"(15,29)-(15,41)",0.5492248106747866,1,2,4,29,33,7,0
"(15,45)-(15,46)",0.5492248106747866,1,2,4,29,33,7,0
"(19,36)-(19,72)",3.115698632427666e-06,4,6,22,13,8,1,0
"(19,54)-(19,55)",0.5492248106747866,1,2,4,29,33,7,0
"(19,56)-(19,71)",99.54354166984558,4,22,6,1,23,2,4
"(19,57)-(19,60)",5.999454821825623e-08,7,21,4,1,2,3,0
"(19,63)-(19,70)",8.09256590628138e-06,1,4,2,3,7,10,0
"(19,64)-(19,65)",7.024697182643828e-21,7,4,35,21,1,10,0
"(20,20)-(20,32)",3.541458681866061e-05,1,2,10,33,17,26,0
"(20,20)-(20,53)",55.071818828582764,6,30,35,4,1,8,0
