SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,9)-(2,25)",46.495550870895386,33,2,26,1,8,17,0
"(2,16)-(2,25)",1.7899012193083763,17,1,33,9,3,26,0
"(5,9)-(5,10)",34.262314438819885,33,2,8,1,10,9,0
"(5,9)-(5,12)",6.417530030012131,6,2,43,9,8,1,0
"(5,42)-(5,48)",5.822953674794462e-07,1,9,2,10,12,33,0
"(5,42)-(5,56)",2.604294940829277,9,14,2,1,33,3,0
"(5,49)-(5,56)",7.420258043566719e-05,2,12,1,9,30,8,0
"(5,50)-(5,51)",8.984588086605072,1,2,9,4,12,8,0
"(7,22)-(7,28)",1.1274311342233381e-13,1,29,2,9,33,10,0
"(7,22)-(7,45)",68.12642812728882,8,4,2,23,3,9,0
"(7,29)-(7,45)",82.97554850578308,8,12,47,33,2,3,0
"(7,30)-(7,41)",70.15119194984436,33,42,1,2,8,3,8
"(7,31)-(7,33)",26.99844539165497,1,29,2,9,33,34,0
