SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,19)-(7,60)",2.0878021533832225e-07,8,37,9,3,22,38,0
"(2,23)-(7,60)",2.3059238074552013e-06,8,9,37,42,2,1,0
"(3,3)-(7,60)",2.0121744626067084e-05,1,8,9,4,11,41,0
"(3,9)-(3,11)",0.001041250925482018,2,1,4,10,9,11,0
"(4,11)-(4,13)",6.266521523912161e-07,21,12,7,2,27,29,0
"(6,7)-(7,60)",6.915192418688321e-07,18,49,11,12,15,20,0
"(6,13)-(6,41)",1.2889933032056433e-05,33,26,14,1,2,17,0
"(6,15)-(6,41)",0.0022556003386853263,33,14,2,1,3,9,0
"(6,19)-(6,36)",0.0249146280111745,24,1,2,7,19,33,0
"(6,19)-(6,41)",5.309177935123444,44,1,32,2,16,3,2
"(6,20)-(6,29)",1.3872415611522928e-26,1,33,2,29,9,10,0
"(6,34)-(6,35)",0.3344816854223609,1,2,29,32,4,3,0
"(6,40)-(6,41)",0.0758751411922276,27,29,43,1,2,7,0
"(7,7)-(7,60)",0.0014263830962590873,6,14,2,12,8,1,0
"(7,24)-(7,60)",0.0020677502106991597,2,6,1,4,14,12,0
"(7,32)-(7,33)",12.445085495710373,29,3,1,43,21,14,0
"(7,37)-(7,51)",0.5492248106747866,1,2,4,29,33,7,0
"(7,37)-(7,60)",47.85182774066925,6,4,2,1,14,35,0
"(7,52)-(7,53)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(7,59)-(7,60)",12.445085495710373,29,3,1,43,21,14,0
