SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(3,67)",7.997110174073896e-06,8,20,1,9,33,41,0
"(3,36)-(3,67)",86.77041530609131,3,28,13,2,14,30,0
"(3,44)-(3,45)",18.648625910282135,27,43,28,1,2,3,0
"(3,44)-(3,50)",39.54409062862396,21,7,2,14,29,27,0
"(3,54)-(3,60)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(3,54)-(3,67)",8.785119652748108,43,27,13,19,14,3,0
"(3,61)-(3,67)",0.0003060021981582395,2,1,45,4,9,12,0
"(3,62)-(3,63)",18.648625910282135,27,43,28,1,2,3,0
"(3,65)-(3,66)",18.648625910282135,27,43,28,1,2,3,0
"(10,17)-(10,25)",9.619208370375415e-12,1,2,4,9,7,29,0
"(10,17)-(10,32)",0.3569204593077302,2,5,1,16,43,19,0
"(10,26)-(10,27)",84.48951840400696,1,24,2,4,3,7,0
"(10,28)-(10,32)",55.269938707351685,1,2,7,4,43,3,0
"(14,24)-(14,30)",2.7594355599613266e-13,29,1,3,2,32,33,0
"(14,24)-(14,40)",64.90027904510498,3,30,2,14,1,43,0
"(14,31)-(14,40)",0.0003060021981582395,2,1,45,4,9,12,0
"(14,32)-(14,36)",18.648625910282135,27,43,28,1,2,3,0
"(14,38)-(14,39)",18.648625910282135,27,43,28,1,2,3,29
