SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(16,5)-(22,52)",41.63213074207306,21,3,13,9,41,14,0
"(16,11)-(19,64)",0.0002680902753127157,26,2,1,33,9,13,0
"(16,13)-(19,64)",9.527505867579222e-09,26,42,9,21,8,1,0
"(17,7)-(19,64)",79.09452319145203,16,18,11,20,1,12,0
"(18,7)-(19,64)",55.720847845077515,11,16,18,12,15,49,0
"(19,7)-(19,64)",0.00017262293567910092,15,12,16,41,18,36,0
"(19,38)-(19,64)",63.82318735122681,15,14,12,18,1,6,0
"(19,51)-(19,63)",99.98465776443481,32,1,29,2,33,27,27
"(20,5)-(22,52)",0.0003062996938751894,30,36,2,18,14,3,0
"(20,16)-(20,23)",3.3072766747466176e-09,12,2,1,9,3,14,0
"(20,20)-(20,22)",4.8666657509466305e-09,4,7,1,2,21,24,0
"(22,19)-(22,33)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(22,19)-(22,45)",2.2933926433324814,2,3,36,5,6,30,0
"(22,34)-(22,35)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(22,36)-(22,40)",7.188742490171762e-07,2,14,12,49,15,1,0
