SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,9)-(3,10)",0.0011124387128802482,2,10,1,33,14,8,0
"(3,9)-(3,12)",0.019013756536878645,6,1,4,2,21,12,0
"(3,42)-(3,48)",5.822953674794462e-07,1,9,2,10,12,33,0
"(3,42)-(3,56)",2.604294940829277,9,14,2,1,33,3,0
"(3,49)-(3,56)",7.420258043566719e-05,2,12,1,9,30,8,0
"(3,50)-(3,51)",8.984588086605072,1,2,9,4,12,8,0
"(5,22)-(5,28)",1.1274311342233381e-13,1,29,2,9,33,10,0
"(5,22)-(5,77)",30.546078085899353,8,37,22,9,3,4,0
"(5,29)-(5,77)",0.0006520221631944878,8,12,37,22,40,38,0
"(5,30)-(5,73)",64.37411904335022,8,42,22,41,1,38,9
