SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,44)-(2,68)",33.52760970592499,14,28,2,43,3,7,0
"(2,51)-(2,68)",31.10087811946869,3,19,27,2,1,24,0
"(2,52)-(2,57)",1.787526715815252e-14,29,1,3,2,14,24,0
"(5,3)-(10,42)",2.4993755234404592e-12,37,8,9,41,1,13,0
"(6,8)-(6,16)",99.6402382850647,45,7,2,21,29,3,0
"(8,5)-(10,42)",15.945035219192505,11,41,1,12,15,47,0
"(9,10)-(9,15)",7.149225211833254e-07,1,2,29,21,33,4,0
"(9,10)-(9,42)",98.1162428855896,15,36,37,41,3,14,15
"(9,16)-(9,25)",0.014908179582562298,1,4,9,2,24,14,0
"(10,10)-(10,15)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(10,10)-(10,42)",20.623387396335602,13,27,3,14,28,2,15
"(10,16)-(10,32)",90.11903405189514,43,3,2,1,45,10,0
"(10,17)-(10,28)",2.7594459361149305e-13,29,1,3,2,32,33,0
